order_id,order_date,account_id,sku_id,quantity_cases,unit_price,discount_pct,net_revenue
ORD000405,2025-02-09,ACC0005,SKU0004,9,45.29,15.0,346.47
ORD001286,2025-02-09,ACC0050,SKU0009,2,42.35,5.0,80.47
ORD000004,2025-02-10,ACC0044,SKU0022,4,39.51,0.0,158.04
ORD001039,2025-02-10,ACC0044,SKU0004,2,42.57,0.0,85.14
ORD001218,2025-02-11,ACC0045,SKU0005,20,43.69,0.0,873.8
ORD001337,2025-02-11,ACC0045,SKU0015,10,203.56,0.0,2035.6
ORD002429,2025-02-11,ACC0018,SKU0029,5,23.23,5.0,110.34
ORD002377,2025-02-11,ACC0008,SKU0025,8,38.23,5.0,290.55
ORD001225,2025-02-11,ACC0025,SKU0013,15,129.03,0.0,1935.45
ORD000865,2025-02-11,ACC0013,SKU0021,3,39.06,0.0,117.18
ORD000633,2025-02-12,ACC0031,SKU0005,9,43.67,15.0,334.08
ORD002526,2025-02-12,ACC0034,SKU0018,11,215.57,10.0,2134.14
ORD001983,2025-02-13,ACC0019,SKU0018,2,215.31,15.0,366.03
ORD000710,2025-02-13,ACC0051,SKU0002,2,41.4,15.0,70.38
ORD002009,2025-02-13,ACC0013,SKU0006,5,40.73,5.0,193.47
ORD002003,2025-02-13,ACC0029,SKU0001,4,44.06,0.0,176.24
ORD001215,2025-02-13,ACC0006,SKU0008,3,41.36,15.0,105.47
ORD000529,2025-02-13,ACC0009,SKU0011,3,126.32,0.0,378.96
ORD002337,2025-02-13,ACC0029,SKU0004,3,44.12,10.0,119.12
ORD002010,2025-02-14,ACC0056,SKU0003,12,40.75,10.0,440.1
ORD002567,2025-02-14,ACC0031,SKU0025,6,39.97,10.0,215.84
ORD001876,2025-02-14,ACC0026,SKU0006,2,41.72,0.0,83.44
ORD001188,2025-02-14,ACC0014,SKU0023,19,37.83,20.0,575.02
ORD000328,2025-02-14,ACC0002,SKU0018,6,224.63,0.0,1347.78
ORD001866,2025-02-14,ACC0010,SKU0006,4,40.2,0.0,160.8
ORD000315,2025-02-15,ACC0044,SKU0009,9,42.33,0.0,380.97
ORD001714,2025-02-15,ACC0039,SKU0015,10,225.9,20.0,1807.2
ORD002351,2025-02-15,ACC0001,SKU0028,4,23.89,0.0,95.56
ORD001212,2025-02-16,ACC0022,SKU0004,14,41.8,0.0,585.2
ORD002479,2025-02-16,ACC0010,SKU0009,4,41.26,5.0,156.79
ORD001696,2025-02-16,ACC0007,SKU0028,2,24.86,0.0,49.72
ORD002418,2025-02-16,ACC0023,SKU0003,1,42.45,0.0,42.45
ORD000833,2025-02-16,ACC0020,SKU0028,5,25.92,20.0,103.68
ORD002483,2025-02-16,ACC0044,SKU0027,17,25.9,0.0,440.3
ORD002265,2025-02-17,ACC0048,SKU0010,6,118.65,0.0,711.9
ORD001461,2025-02-17,ACC0018,SKU0005,1,40.55,0.0,40.55
ORD000532,2025-02-18,ACC0024,SKU0027,2,24.77,5.0,47.06
ORD001621,2025-02-18,ACC0004,SKU0010,7,123.01,0.0,861.07
ORD002415,2025-02-18,ACC0037,SKU0011,6,122.0,0.0,732.0
ORD001670,2025-02-18,ACC0023,SKU0007,6,40.29,15.0,205.48
ORD001642,2025-02-18,ACC0056,SKU0022,6,36.22,0.0,217.32
ORD000454,2025-02-18,ACC0060,SKU0003,2,44.88,0.0,89.76
ORD000298,2025-02-18,ACC0054,SKU0010,5,122.97,0.0,614.85
ORD001836,2025-02-18,ACC0011,SKU0004,8,41.18,15.0,280.02
ORD000327,2025-02-18,ACC0011,SKU0012,4,125.14,0.0,500.56
ORD001953,2025-02-18,ACC0036,SKU0015,12,221.06,15.0,2254.81
ORD001199,2025-02-18,ACC0023,SKU0023,5,40.57,0.0,202.85
ORD000282,2025-02-19,ACC0056,SKU0005,9,41.21,10.0,333.8
ORD002419,2025-02-19,ACC0027,SKU0023,1,37.52,20.0,30.02
ORD001820,2025-02-19,ACC0017,SKU0014,5,206.44,0.0,1032.2
ORD002318,2025-02-19,ACC0053,SKU0022,4,38.31,0.0,153.24
ORD000861,2025-02-19,ACC0029,SKU0028,10,24.8,20.0,198.4
ORD000036,2025-02-20,ACC0042,SKU0008,5,42.97,0.0,214.85
ORD001673,2025-02-20,ACC0023,SKU0005,1,41.57,20.0,33.26
ORD001874,2025-02-20,ACC0006,SKU0010,3,122.94,5.0,350.38
ORD000640,2025-02-20,ACC0044,SKU0019,6,204.14,0.0,1224.84
ORD000493,2025-02-20,ACC0039,SKU0022,1,40.57,0.0,40.57
ORD000209,2025-02-20,ACC0050,SKU0009,1,45.15,5.0,42.89
ORD000892,2025-02-21,ACC0049,SKU0013,2,124.55,0.0,249.1
ORD000428,2025-02-21,ACC0057,SKU0012,1,120.14,0.0,120.14
ORD001275,2025-02-21,ACC0029,SKU0017,2,217.36,5.0,412.98
ORD001345,2025-02-22,ACC0049,SKU0029,4,25.22,5.0,95.84
ORD000774,2025-02-22,ACC0033,SKU0019,4,222.65,0.0,890.6
ORD000769,2025-02-22,ACC0018,SKU0011,12,116.53,0.0,1398.36
ORD001233,2025-02-22,ACC0006,SKU0011,6,119.15,10.0,643.41
ORD001665,2025-02-22,ACC0042,SKU0010,7,121.41,10.0,764.88
ORD000233,2025-02-22,ACC0046,SKU0025,1,39.4,15.0,33.49
ORD000159,2025-02-24,ACC0050,SKU0009,1,43.51,15.0,36.98
ORD002582,2025-02-24,ACC0014,SKU0022,4,38.06,0.0,152.24
ORD001697,2025-02-24,ACC0024,SKU0026,1,25.27,0.0,25.27
ORD001505,2025-02-24,ACC0035,SKU0002,5,40.13,0.0,200.65
ORD000115,2025-02-24,ACC0030,SKU0029,8,23.43,0.0,187.44
ORD000066,2025-02-24,ACC0056,SKU0008,6,40.5,0.0,243.0
ORD001688,2025-02-25,ACC0007,SKU0014,6,208.42,0.0,1250.52
ORD000095,2025-02-25,ACC0046,SKU0004,5,42.18,0.0,210.9
ORD000642,2025-02-25,ACC0030,SKU0009,1,43.42,15.0,36.91
ORD001451,2025-02-25,ACC0016,SKU0013,12,124.46,5.0,1418.84
ORD002093,2025-02-26,ACC0006,SKU0004,4,41.77,0.0,167.08
ORD002081,2025-02-26,ACC0014,SKU0007,4,40.57,10.0,146.05
ORD001361,2025-02-26,ACC0053,SKU0022,7,38.54,5.0,256.29
ORD002395,2025-02-26,ACC0008,SKU0015,1,216.78,20.0,173.42
ORD000284,2025-02-26,ACC0048,SKU0003,7,40.78,0.0,285.46
ORD000884,2025-02-26,ACC0026,SKU0017,6,208.15,0.0,1248.9
ORD000496,2025-02-26,ACC0053,SKU0005,7,43.26,15.0,257.4
ORD000005,2025-02-27,ACC0043,SKU0008,2,43.1,0.0,86.2
ORD000299,2025-02-27,ACC0023,SKU0025,7,40.77,20.0,228.31
ORD001832,2025-02-27,ACC0042,SKU0001,6,45.29,15.0,230.98
ORD001281,2025-02-27,ACC0001,SKU0005,11,43.39,0.0,477.29
ORD002223,2025-02-27,ACC0029,SKU0015,1,214.4,0.0,214.4
ORD000372,2025-02-28,ACC0049,SKU0016,11,208.94,0.0,2298.34
ORD002252,2025-02-28,ACC0024,SKU0021,7,38.15,0.0,267.05
ORD000963,2025-02-28,ACC0057,SKU0022,5,40.68,15.0,172.89
ORD000459,2025-02-28,ACC0043,SKU0023,8,39.57,0.0,316.56
ORD002583,2025-02-28,ACC0013,SKU0019,4,210.76,0.0,843.04
ORD001376,2025-03-01,ACC0038,SKU0016,4,221.22,0.0,884.88
ORD000541,2025-03-01,ACC0041,SKU0025,9,40.11,0.0,360.99
ORD000047,2025-03-01,ACC0018,SKU0019,4,216.97,15.0,737.7
ORD002255,2025-03-01,ACC0024,SKU0019,5,205.47,0.0,1027.35
ORD000616,2025-03-01,ACC0017,SKU0017,9,215.7,0.0,1941.3
ORD001523,2025-03-01,ACC0030,SKU0028,2,23.7,0.0,47.4
ORD000170,2025-03-02,ACC0032,SKU0005,3,41.15,0.0,123.45
ORD002233,2025-03-02,ACC0034,SKU0014,2,225.63,0.0,451.26
ORD002260,2025-03-02,ACC0055,SKU0027,2,25.51,15.0,43.37
ORD000109,2025-03-02,ACC0034,SKU0025,2,38.71,5.0,73.55
ORD001303,2025-03-02,ACC0026,SKU0001,4,44.64,10.0,160.7
ORD000860,2025-03-02,ACC0051,SKU0017,6,205.32,0.0,1231.92
ORD001359,2025-03-02,ACC0031,SKU0010,13,128.6,15.0,1421.03
ORD002528,2025-03-02,ACC0056,SKU0015,4,202.35,0.0,809.4
ORD002396,2025-03-03,ACC0019,SKU0004,1,40.5,0.0,40.5
ORD002336,2025-03-03,ACC0023,SKU0015,11,215.27,5.0,2249.57
ORD000869,2025-03-03,ACC0053,SKU0025,11,38.59,0.0,424.49
ORD000650,2025-03-04,ACC0047,SKU0006,3,41.04,0.0,123.12
ORD001843,2025-03-05,ACC0020,SKU0011,11,114.06,5.0,1191.93
ORD001379,2025-03-05,ACC0002,SKU0001,13,42.96,0.0,558.48
ORD001243,2025-03-06,ACC0006,SKU0007,8,41.32,10.0,297.5
ORD002271,2025-03-06,ACC0023,SKU0024,1,36.52,0.0,36.52
ORD001170,2025-03-06,ACC0042,SKU0002,6,43.89,5.0,250.17
ORD001521,2025-03-06,ACC0013,SKU0003,3,41.33,0.0,123.99
ORD002457,2025-03-06,ACC0040,SKU0027,3,23.97,0.0,71.91
ORD001755,2025-03-07,ACC0031,SKU0023,6,39.04,10.0,210.82
ORD001075,2025-03-07,ACC0024,SKU0015,2,207.21,20.0,331.54
ORD000242,2025-03-07,ACC0028,SKU0020,12,36.34,20.0,348.86
ORD000117,2025-03-07,ACC0009,SKU0021,7,39.63,0.0,277.41
ORD000316,2025-03-08,ACC0003,SKU0022,10,40.81,0.0,408.1
ORD000689,2025-03-08,ACC0024,SKU0020,12,40.42,10.0,436.54
ORD000130,2025-03-08,ACC0058,SKU0020,5,37.7,0.0,188.5
ORD002016,2025-03-08,ACC0048,SKU0004,10,44.06,0.0,440.6
ORD001111,2025-03-08,ACC0046,SKU0024,4,40.41,15.0,137.39
ORD000426,2025-03-08,ACC0019,SKU0023,7,37.8,0.0,264.6
ORD000543,2025-03-08,ACC0016,SKU0013,5,116.25,0.0,581.25
ORD000504,2025-03-09,ACC0007,SKU0020,3,37.81,0.0,113.43
ORD001944,2025-03-09,ACC0045,SKU0013,5,129.17,0.0,645.85
ORD002096,2025-03-10,ACC0034,SKU0015,9,206.42,0.0,1857.78
ORD000275,2025-03-10,ACC0037,SKU0006,10,41.22,0.0,412.2
ORD000951,2025-03-10,ACC0013,SKU0011,3,128.45,0.0,385.35
ORD001155,2025-03-11,ACC0003,SKU0025,4,37.62,0.0,150.48
ORD000215,2025-03-11,ACC0028,SKU0004,2,41.96,0.0,83.92
ORD000110,2025-03-11,ACC0011,SKU0010,2,123.04,0.0,246.08
ORD002140,2025-03-11,ACC0055,SKU0002,9,43.15,0.0,388.35
ORD001409,2025-03-11,ACC0001,SKU0019,5,217.52,5.0,1033.22
ORD000542,2025-03-11,ACC0003,SKU0003,1,41.75,5.0,39.66
ORD002151,2025-03-11,ACC0006,SKU0026,3,23.75,0.0,71.25
ORD000149,2025-03-11,ACC0057,SKU0005,17,44.06,5.0,711.57
ORD002087,2025-03-12,ACC0009,SKU0007,6,44.69,0.0,268.14
ORD001744,2025-03-12,ACC0039,SKU0016,10,201.43,5.0,1913.59
ORD000348,2025-03-12,ACC0003,SKU0016,6,199.55,0.0,1197.3
ORD002375,2025-03-13,ACC0045,SKU0014,10,199.98,0.0,1999.8
ORD002045,2025-03-13,ACC0022,SKU0023,3,39.1,5.0,111.44
ORD001679,2025-03-13,ACC0020,SKU0001,8,42.02,0.0,336.16
ORD000329,2025-03-13,ACC0038,SKU0028,3,23.44,0.0,70.32
ORD001074,2025-03-13,ACC0028,SKU0023,6,40.64,0.0,243.84
ORD001988,2025-03-13,ACC0054,SKU0022,5,39.66,0.0,198.3
ORD000612,2025-03-14,ACC0020,SKU0012,3,117.08,0.0,351.24
ORD001324,2025-03-14,ACC0008,SKU0028,7,23.86,0.0,167.02
ORD001301,2025-03-14,ACC0026,SKU0007,5,44.18,0.0,220.9
ORD000602,2025-03-15,ACC0051,SKU0019,12,213.03,0.0,2556.36
ORD002213,2025-03-15,ACC0003,SKU0002,2,41.14,15.0,69.94
ORD000056,2025-03-15,ACC0013,SKU0018,6,211.31,5.0,1204.47
ORD002335,2025-03-15,ACC0055,SKU0012,5,125.72,0.0,628.6
ORD000578,2025-03-15,ACC0055,SKU0008,4,40.35,0.0,161.4
ORD000966,2025-03-15,ACC0036,SKU0025,29,37.33,0.0,1082.57
ORD000251,2025-03-15,ACC0042,SKU0022,6,37.26,0.0,223.56
ORD001422,2025-03-15,ACC0010,SKU0029,2,24.11,5.0,45.81
ORD002303,2025-03-15,ACC0004,SKU0020,2,36.65,20.0,58.64
ORD000745,2025-03-15,ACC0012,SKU0016,6,204.54,5.0,1165.88
ORD000984,2025-03-15,ACC0010,SKU0024,6,40.62,10.0,219.35
ORD000844,2025-03-16,ACC0021,SKU0015,5,216.84,0.0,1084.2
ORD001540,2025-03-16,ACC0043,SKU0010,19,118.85,15.0,1919.43
ORD000537,2025-03-16,ACC0026,SKU0010,2,125.56,0.0,251.12
ORD002028,2025-03-17,ACC0056,SKU0027,4,24.83,10.0,89.39
ORD001271,2025-03-17,ACC0028,SKU0016,5,217.29,5.0,1032.13
ORD001713,2025-03-17,ACC0026,SKU0013,3,120.7,15.0,307.79
ORD001334,2025-03-17,ACC0003,SKU0018,7,205.76,10.0,1296.29
ORD000580,2025-03-18,ACC0002,SKU0021,9,39.86,0.0,358.74
ORD001556,2025-03-18,ACC0034,SKU0016,2,210.8,5.0,400.52
ORD001969,2025-03-18,ACC0050,SKU0027,11,23.77,10.0,235.32
ORD001380,2025-03-18,ACC0029,SKU0028,7,23.0,5.0,152.95
ORD000240,2025-03-18,ACC0024,SKU0020,5,40.02,0.0,200.1
ORD001645,2025-03-18,ACC0028,SKU0026,1,24.39,0.0,24.39
ORD002561,2025-03-18,ACC0050,SKU0004,1,42.02,0.0,42.02
ORD000998,2025-03-18,ACC0034,SKU0023,6,39.5,0.0,237.0
ORD000852,2025-03-20,ACC0018,SKU0015,5,217.66,5.0,1033.88
ORD001506,2025-03-20,ACC0043,SKU0007,4,41.31,0.0,165.24
ORD000499,2025-03-20,ACC0020,SKU0007,2,44.13,0.0,88.26
ORD001101,2025-03-20,ACC0045,SKU0004,7,44.75,0.0,313.25
ORD002598,2025-03-20,ACC0006,SKU0018,3,217.5,0.0,652.5
ORD001624,2025-03-21,ACC0055,SKU0002,1,41.86,15.0,35.58
ORD002022,2025-03-21,ACC0032,SKU0024,15,36.56,0.0,548.4
ORD002161,2025-03-21,ACC0005,SKU0011,4,124.17,20.0,397.34
ORD000942,2025-03-21,ACC0018,SKU0015,6,219.64,0.0,1317.84
ORD001898,2025-03-22,ACC0019,SKU0012,13,128.07,20.0,1331.93
ORD000123,2025-03-22,ACC0043,SKU0018,4,220.86,0.0,883.44
ORD002473,2025-03-22,ACC0016,SKU0029,4,23.84,10.0,85.82
ORD000390,2025-03-22,ACC0023,SKU0018,9,211.02,0.0,1899.18
ORD000944,2025-03-23,ACC0033,SKU0022,5,37.58,0.0,187.9
ORD001127,2025-03-23,ACC0001,SKU0017,5,204.16,0.0,1020.8
ORD001026,2025-03-23,ACC0057,SKU0015,8,214.89,0.0,1719.12
ORD001844,2025-03-23,ACC0021,SKU0026,1,24.05,0.0,24.05
ORD001016,2025-03-23,ACC0007,SKU0011,5,118.06,0.0,590.3
ORD001902,2025-03-23,ACC0002,SKU0021,8,39.81,0.0,318.48
ORD000077,2025-03-23,ACC0032,SKU0005,13,41.21,0.0,535.73
ORD001484,2025-03-24,ACC0024,SKU0029,5,25.83,15.0,109.78
ORD001269,2025-03-24,ACC0048,SKU0029,10,24.24,5.0,230.28
ORD002406,2025-03-24,ACC0025,SKU0022,5,40.82,0.0,204.1
ORD000460,2025-03-25,ACC0047,SKU0008,7,40.32,0.0,282.24
ORD000837,2025-03-25,ACC0005,SKU0017,2,220.66,0.0,441.32
ORD001773,2025-03-25,ACC0032,SKU0008,10,43.22,15.0,367.37
ORD002044,2025-03-25,ACC0020,SKU0013,7,125.25,5.0,832.91
ORD000432,2025-03-26,ACC0036,SKU0028,2,25.16,0.0,50.32
ORD002372,2025-03-26,ACC0009,SKU0009,2,44.8,5.0,85.12
ORD000276,2025-03-26,ACC0013,SKU0020,10,38.77,0.0,387.7
ORD000799,2025-03-26,ACC0044,SKU0019,6,217.16,0.0,1302.96
ORD000831,2025-03-26,ACC0021,SKU0020,12,40.26,0.0,483.12
ORD002232,2025-03-26,ACC0017,SKU0019,6,205.94,5.0,1173.86
ORD001737,2025-03-27,ACC0030,SKU0006,3,40.18,0.0,120.54
ORD002341,2025-03-27,ACC0038,SKU0003,3,44.19,0.0,132.57
ORD000141,2025-03-27,ACC0053,SKU0004,5,42.49,20.0,169.96
ORD002401,2025-03-27,ACC0011,SKU0009,1,43.51,0.0,43.51
ORD001208,2025-03-28,ACC0023,SKU0005,1,41.4,15.0,35.19
ORD002025,2025-03-28,ACC0009,SKU0002,3,45.18,15.0,115.21
ORD002435,2025-03-28,ACC0023,SKU0022,6,38.21,0.0,229.26
ORD000636,2025-03-28,ACC0016,SKU0028,1,23.95,10.0,21.55
ORD001896,2025-03-28,ACC0040,SKU0007,10,43.5,0.0,435.0
ORD002518,2025-03-28,ACC0010,SKU0019,6,217.46,20.0,1043.81
ORD000934,2025-03-28,ACC0045,SKU0013,5,120.29,0.0,601.45
ORD001259,2025-03-29,ACC0048,SKU0014,2,222.25,0.0,444.5
ORD000666,2025-03-29,ACC0032,SKU0006,5,42.76,10.0,192.42
ORD000836,2025-03-29,ACC0042,SKU0005,10,40.7,0.0,407.0
ORD000839,2025-03-29,ACC0039,SKU0024,1,38.3,0.0,38.3
ORD000794,2025-03-29,ACC0018,SKU0020,3,38.38,10.0,103.63
ORD001875,2025-03-29,ACC0035,SKU0002,7,43.68,20.0,244.61
ORD000291,2025-03-29,ACC0034,SKU0020,2,36.42,0.0,72.84
ORD000813,2025-03-30,ACC0023,SKU0029,1,23.64,0.0,23.64
ORD000630,2025-03-30,ACC0010,SKU0003,1,43.49,20.0,34.79
ORD000910,2025-03-31,ACC0013,SKU0014,6,208.44,10.0,1125.58
ORD000190,2025-03-31,ACC0053,SKU0019,4,225.31,0.0,901.24
ORD000917,2025-03-31,ACC0020,SKU0010,13,121.9,15.0,1346.99
ORD001210,2025-04-01,ACC0027,SKU0019,3,206.36,0.0,619.08
ORD002586,2025-04-01,ACC0059,SKU0015,5,220.59,0.0,1102.95
ORD000392,2025-04-01,ACC0016,SKU0001,7,45.18,0.0,316.26
ORD001520,2025-04-01,ACC0033,SKU0016,3,208.34,0.0,625.02
ORD000827,2025-04-01,ACC0001,SKU0003,3,44.44,0.0,133.32
ORD002268,2025-04-01,ACC0012,SKU0024,1,36.76,0.0,36.76
ORD000026,2025-04-01,ACC0058,SKU0014,4,211.19,10.0,760.28
ORD001038,2025-04-01,ACC0047,SKU0010,3,128.75,20.0,309.0
ORD002352,2025-04-02,ACC0037,SKU0007,6,45.2,0.0,271.2
ORD001323,2025-04-02,ACC0017,SKU0017,1,209.93,0.0,209.93
ORD000469,2025-04-02,ACC0003,SKU0018,7,212.28,0.0,1485.96
ORD001926,2025-04-02,ACC0007,SKU0016,5,220.45,5.0,1047.14
ORD001710,2025-04-02,ACC0027,SKU0002,5,43.69,0.0,218.45
ORD000337,2025-04-02,ACC0049,SKU0011,3,117.04,15.0,298.45
ORD000385,2025-04-02,ACC0053,SKU0004,8,42.15,0.0,337.2
ORD001010,2025-04-03,ACC0045,SKU0026,1,24.05,10.0,21.64
ORD000171,2025-04-03,ACC0053,SKU0022,3,40.41,10.0,109.11
ORD000249,2025-04-03,ACC0001,SKU0025,3,37.13,0.0,111.39
ORD000883,2025-04-03,ACC0007,SKU0022,5,37.08,0.0,185.4
ORD000447,2025-04-03,ACC0032,SKU0002,6,40.1,0.0,240.6
ORD000138,2025-04-03,ACC0033,SKU0019,9,208.11,15.0,1592.04
ORD000935,2025-04-04,ACC0013,SKU0020,2,39.17,0.0,78.34
ORD002580,2025-04-04,ACC0049,SKU0010,5,123.39,0.0,616.95
ORD001709,2025-04-04,ACC0032,SKU0011,3,119.61,0.0,358.83
ORD002546,2025-04-04,ACC0054,SKU0013,1,124.27,0.0,124.27
ORD000402,2025-04-05,ACC0028,SKU0028,8,23.35,20.0,149.44
ORD001316,2025-04-05,ACC0040,SKU0001,9,44.45,0.0,400.05
ORD000017,2025-04-05,ACC0023,SKU0014,8,211.7,0.0,1693.6
ORD000937,2025-04-06,ACC0019,SKU0021,4,40.76,10.0,146.74
ORD001539,2025-04-06,ACC0017,SKU0007,3,44.84,5.0,127.79
ORD001021,2025-04-06,ACC0019,SKU0005,3,41.99,5.0,119.67
ORD000949,2025-04-07,ACC0007,SKU0020,1,38.53,20.0,30.82
ORD000793,2025-04-07,ACC0045,SKU0022,4,38.2,10.0,137.52
ORD000070,2025-04-07,ACC0045,SKU0007,2,44.49,10.0,80.08
ORD002034,2025-04-08,ACC0004,SKU0016,4,205.56,20.0,657.79
ORD001384,2025-04-08,ACC0004,SKU0009,11,43.67,0.0,480.37
ORD001002,2025-04-08,ACC0059,SKU0006,4,41.31,0.0,165.24
ORD001877,2025-04-09,ACC0012,SKU0023,5,39.52,10.0,177.84
ORD000624,2025-04-09,ACC0038,SKU0026,10,23.24,0.0,232.4
ORD001343,2025-04-09,ACC0025,SKU0002,6,41.63,10.0,224.8
ORD000715,2025-04-09,ACC0044,SKU0003,1,40.49,5.0,38.47
ORD001849,2025-04-09,ACC0014,SKU0024,8,40.16,0.0,321.28
ORD001053,2025-04-10,ACC0032,SKU0012,5,114.68,5.0,544.73
ORD000125,2025-04-10,ACC0007,SKU0020,5,39.08,0.0,195.4
ORD002171,2025-04-10,ACC0020,SKU0026,5,24.07,5.0,114.33
ORD002200,2025-04-10,ACC0010,SKU0005,3,45.13,0.0,135.39
ORD000857,2025-04-10,ACC0047,SKU0013,3,116.09,0.0,348.27
ORD001526,2025-04-10,ACC0043,SKU0017,1,216.32,0.0,216.32
ORD002292,2025-04-11,ACC0006,SKU0010,4,119.25,5.0,453.15
ORD001803,2025-04-11,ACC0037,SKU0027,6,25.76,0.0,154.56
ORD002520,2025-04-11,ACC0019,SKU0015,18,209.66,0.0,3773.88
ORD002439,2025-04-12,ACC0026,SKU0004,7,40.41,0.0,282.87
ORD000610,2025-04-12,ACC0014,SKU0010,4,123.26,0.0,493.04
ORD000106,2025-04-12,ACC0014,SKU0022,6,37.27,15.0,190.08
ORD000290,2025-04-13,ACC0043,SKU0005,1,44.41,10.0,39.97
ORD000772,2025-04-13,ACC0036,SKU0010,8,117.52,0.0,940.16
ORD001336,2025-04-13,ACC0039,SKU0027,12,24.43,15.0,249.19
ORD001207,2025-04-13,ACC0059,SKU0021,8,39.84,0.0,318.72
ORD001263,2025-04-13,ACC0034,SKU0011,1,122.98,0.0,122.98
ORD001238,2025-04-14,ACC0059,SKU0010,16,115.17,0.0,1842.72
ORD000488,2025-04-14,ACC0053,SKU0021,10,39.46,0.0,394.6
ORD001701,2025-04-14,ACC0012,SKU0001,13,41.4,5.0,511.29
ORD001392,2025-04-15,ACC0050,SKU0009,6,41.41,20.0,198.77
ORD002430,2025-04-15,ACC0024,SKU0003,6,43.12,0.0,258.72
ORD000579,2025-04-15,ACC0045,SKU0008,2,45.12,0.0,90.24
ORD002353,2025-04-15,ACC0012,SKU0025,9,39.33,5.0,336.27
ORD002125,2025-04-15,ACC0030,SKU0029,5,24.47,0.0,122.35
ORD000881,2025-04-15,ACC0011,SKU0014,3,216.76,5.0,617.77
ORD000491,2025-04-15,ACC0036,SKU0021,2,36.88,20.0,59.01
ORD002208,2025-04-15,ACC0054,SKU0021,5,39.49,0.0,197.45
ORD001708,2025-04-16,ACC0012,SKU0023,4,36.97,0.0,147.88
ORD002036,2025-04-16,ACC0029,SKU0005,3,41.76,0.0,125.28
ORD001237,2025-04-16,ACC0046,SKU0021,5,40.96,10.0,184.32
ORD002475,2025-04-16,ACC0034,SKU0006,6,44.25,10.0,238.95
ORD000665,2025-04-16,ACC0028,SKU0017,5,211.47,10.0,951.61
ORD000307,2025-04-16,ACC0046,SKU0023,1,39.59,0.0,39.59
ORD000010,2025-04-17,ACC0047,SKU0002,6,42.89,5.0,244.47
ORD001675,2025-04-17,ACC0051,SKU0005,8,40.81,20.0,261.18
ORD000294,2025-04-17,ACC0008,SKU0019,19,217.75,20.0,3309.8
ORD000192,2025-04-17,ACC0008,SKU0023,8,40.52,5.0,307.95
ORD000263,2025-04-17,ACC0059,SKU0012,5,117.66,0.0,588.3
ORD000557,2025-04-18,ACC0034,SKU0002,14,42.01,0.0,588.14
ORD001293,2025-04-18,ACC0022,SKU0021,12,39.66,0.0,475.92
ORD000280,2025-04-18,ACC0057,SKU0028,6,25.13,5.0,143.24
ORD002322,2025-04-18,ACC0013,SKU0025,5,40.53,0.0,202.65
ORD001827,2025-04-18,ACC0038,SKU0004,9,42.0,0.0,378.0
ORD001310,2025-04-19,ACC0018,SKU0029,3,24.74,0.0,74.22
ORD000967,2025-04-19,ACC0059,SKU0020,3,36.94,0.0,110.82
ORD002312,2025-04-19,ACC0060,SKU0011,13,116.25,0.0,1511.25
ORD000018,2025-04-19,ACC0031,SKU0020,9,37.93,15.0,290.16
ORD000470,2025-04-19,ACC0006,SKU0004,1,44.79,0.0,44.79
ORD002497,2025-04-19,ACC0040,SKU0018,9,200.14,0.0,1801.26
ORD001395,2025-04-20,ACC0006,SKU0007,4,44.7,0.0,178.8
ORD001059,2025-04-20,ACC0011,SKU0004,6,43.74,0.0,262.44
ORD001419,2025-04-20,ACC0042,SKU0016,2,212.98,0.0,425.96
ORD000475,2025-04-20,ACC0040,SKU0029,3,25.11,20.0,60.26
ORD001356,2025-04-20,ACC0007,SKU0001,8,41.72,0.0,333.76
ORD001145,2025-04-20,ACC0011,SKU0026,2,25.38,0.0,50.76
ORD001120,2025-04-21,ACC0054,SKU0014,11,215.25,5.0,2249.36
ORD001456,2025-04-21,ACC0005,SKU0007,4,40.99,0.0,163.96
ORD002426,2025-04-21,ACC0053,SKU0012,4,127.19,0.0,508.76
ORD002403,2025-04-21,ACC0057,SKU0007,21,44.34,5.0,884.58
ORD002131,2025-04-21,ACC0056,SKU0018,2,224.28,5.0,426.13
ORD001639,2025-04-21,ACC0006,SKU0025,2,39.26,15.0,66.74
ORD002450,2025-04-21,ACC0052,SKU0014,6,224.09,5.0,1277.31
ORD001008,2025-04-21,ACC0040,SKU0026,6,23.0,0.0,138.0
ORD000808,2025-04-21,ACC0009,SKU0019,6,208.63,15.0,1064.01
ORD001864,2025-04-22,ACC0014,SKU0013,10,127.51,0.0,1275.1
ORD001681,2025-04-22,ACC0002,SKU0015,20,200.08,0.0,4001.6
ORD001183,2025-04-22,ACC0001,SKU0007,4,39.94,0.0,159.76
ORD001599,2025-04-23,ACC0045,SKU0020,24,38.75,5.0,883.5
ORD000824,2025-04-23,ACC0029,SKU0025,4,38.08,0.0,152.32
ORD001750,2025-04-23,ACC0058,SKU0001,7,42.61,10.0,268.44
ORD001565,2025-04-24,ACC0037,SKU0003,10,41.61,0.0,416.1
ORD000933,2025-04-24,ACC0008,SKU0029,2,24.88,5.0,47.27
ORD001055,2025-04-24,ACC0049,SKU0028,21,24.27,0.0,509.67
ORD002101,2025-04-24,ACC0008,SKU0005,4,45.05,0.0,180.2
ORD001019,2025-04-24,ACC0001,SKU0013,4,127.67,0.0,510.68
ORD001553,2025-04-25,ACC0007,SKU0025,7,39.52,0.0,276.64
